Year,State_Code,Age,state_pop
1991,1,0,60561
1991,1,1,59429
1991,1,2,57308
1991,1,3,55976
1991,1,4,56497
1991,1,5,56937
1991,1,6,57202
1991,1,7,55983
1991,1,8,55331
1991,1,9,60103
1991,1,10,60990
1991,1,11,61659
1991,1,12,58964
1991,1,13,58934
1991,1,14,59328
1991,1,15,57736
1991,1,16,59847
1991,1,17,61740
1991,1,18,61517
1991,1,19,68550
1991,1,20,71603
1991,1,21,67448
1991,1,22,61899
1991,1,23,58634
1991,1,24,59386
1991,1,25,59157
1991,1,26,61592
1991,1,27,63616
1991,1,28,61001
1991,1,29,68162
1991,1,30,66452
1991,1,31,65658
1991,1,32,65522
1991,1,33,66036
1991,1,34,69473
1991,1,35,66270
1991,1,36,64735
1991,1,37,64284
1991,1,38,58691
1991,1,39,63683
1991,1,40,59423
1991,1,41,58612
1991,1,42,58204
1991,1,43,57468
1991,1,44,63696
1991,1,45,45310
1991,1,46,45798
1991,1,47,46758
1991,1,48,46800
1991,1,49,45143
1991,1,50,42189
1991,1,51,39730
1991,1,52,39466
1991,1,53,39685
1991,1,54,38534
1991,1,55,37558
1991,1,56,39017
1991,1,57,36605
1991,1,58,34688
1991,1,59,36906
1991,1,60,36719
1991,1,61,35947
1991,1,62,35419
1991,1,63,37168
1991,1,64,37164
1991,1,65,34737
1991,1,66,34296
1991,1,67,33888
1991,1,68,31753
1991,1,69,32141
1991,1,70,32505
1991,1,71,29518
1991,1,72,27109
1991,1,73,24060
1991,1,74,23160
1991,1,75,23834
1991,1,76,22833
1991,1,77,21391
1991,1,78,20261
1991,1,79,18831
1991,1,80,16731
1991,1,81,14577
1991,1,82,13327
1991,1,83,12636
1991,1,84,11073
1991,1,85,50463
1991,2,0,11567
1991,2,1,11999
1991,2,2,11582
1991,2,3,11134
1991,2,4,11221
1991,2,5,11245
1991,2,6,11031
1991,2,7,10686
1991,2,8,10418
1991,2,9,10816
1991,2,10,10299
1991,2,11,9900
1991,2,12,9289
1991,2,13,8845
1991,2,14,8660
1991,2,15,8095
1991,2,16,8020
1991,2,17,7703
1991,2,18,7828
1991,2,19,8209
1991,2,20,8100
1991,2,21,8116
1991,2,22,7780
1991,2,23,7654
1991,2,24,8271
1991,2,25,8803
1991,2,26,9558
1991,2,27,10230
1991,2,28,10235
1991,2,29,11544
1991,2,30,11666
1991,2,31,11584
1991,2,32,11628
1991,2,33,11826
1991,2,34,12380
1991,2,35,12277
1991,2,36,12186
1991,2,37,11919
1991,2,38,10982
1991,2,39,11784
1991,2,40,10856
1991,2,41,10344
1991,2,42,9678
1991,2,43,9135
1991,2,44,9809
1991,2,45,7008
1991,2,46,6946
1991,2,47,6723
1991,2,48,6568
1991,2,49,6145
1991,2,50,5602
1991,2,51,4965
1991,2,52,4610
1991,2,53,4415
1991,2,54,4119
1991,2,55,3893
1991,2,56,3920
1991,2,57,3478
1991,2,58,3067
1991,2,59,3067
1991,2,60,3094
1991,2,61,2968
1991,2,62,2688
1991,2,63,2594
1991,2,64,2412
1991,2,65,2244
1991,2,66,2152
1991,2,67,2101
1991,2,68,1795
1991,2,69,1791
1991,2,70,1654
1991,2,71,1442
1991,2,72,1323
1991,2,73,1127
1991,2,74,1050
1991,2,75,978
1991,2,76,877
1991,2,77,750
1991,2,78,706
1991,2,79,648
1991,2,80,553
1991,2,81,449
1991,2,82,412
1991,2,83,370
1991,2,84,322
1991,2,85,1355
1991,4,0,67488
1991,4,1,65533
1991,4,2,62161
1991,4,3,60136
1991,4,4,59985
1991,4,5,59701
1991,4,6,58775
1991,4,7,56513
1991,4,8,55413
1991,4,9,59308
1991,4,10,58267
1991,4,11,56993
1991,4,12,53714
1991,4,13,52220
1991,4,14,52141
1991,4,15,50351
1991,4,16,51367
1991,4,17,49671
1991,4,18,49469
1991,4,19,55571
1991,4,20,60076
1991,4,21,58673
1991,4,22,55020
1991,4,23,53602
1991,4,24,55834
1991,4,25,57161
1991,4,26,60423
1991,4,27,63102
1991,4,28,61281
1991,4,29,68410
1991,4,30,66719
1991,4,31,65013
1991,4,32,63584
1991,4,33,63231
1991,4,34,64597
1991,4,35,61327
1991,4,36,59363
1991,4,37,58232
1991,4,38,53299
1991,4,39,58441
1991,4,40,54191
1991,4,41,52313
1991,4,42,50899
1991,4,43,50255
1991,4,44,55605
1991,4,45,39256
1991,4,46,39293
1991,4,47,39683
1991,4,48,39777
1991,4,49,38255
1991,4,50,35350
1991,4,51,32670
1991,4,52,32040
1991,4,53,31676
1991,4,54,30655
1991,4,55,29545
1991,4,56,30584
1991,4,57,29010
1991,4,58,27206
1991,4,59,29433
1991,4,60,30440
1991,4,61,30399
1991,4,62,29941
1991,4,63,31062
1991,4,64,31636
1991,4,65,32111
1991,4,66,32504
1991,4,67,32458
1991,4,68,31626
1991,4,69,32846
1991,4,70,30976
1991,4,71,28426
1991,4,72,27259
1991,4,73,25502
1991,4,74,24372
1991,4,75,22790
1991,4,76,21482
1991,4,77,19976
1991,4,78,18974
1991,4,79,16917
1991,4,80,14704
1991,4,81,13344
1991,4,82,11847
1991,4,83,10867
1991,4,84,9152
1991,4,85,40922
1991,5,0,34569
1991,5,1,34344
1991,5,2,33387
1991,5,3,32839
1991,5,4,33265
1991,5,5,33736
1991,5,6,34062
1991,5,7,33742
1991,5,8,33536
1991,5,9,36087
1991,5,10,36652
1991,5,11,36746
1991,5,12,34982
1991,5,13,34853
1991,5,14,35317
1991,5,15,34302
1991,5,16,35267
1991,5,17,35577
1991,5,18,34794
1991,5,19,37161
1991,5,20,37789
1991,5,21,35506
1991,5,22,32448
1991,5,23,30763
1991,5,24,31433
1991,5,25,31521
1991,5,26,33764
1991,5,27,35459
1991,5,28,34061
1991,5,29,37715
1991,5,30,36451
1991,5,31,35899
1991,5,32,35582
1991,5,33,35911
1991,5,34,37678
1991,5,35,35759
1991,5,36,34978
1991,5,37,35321
1991,5,38,32317
1991,5,39,35203
1991,5,40,32933
1991,5,41,32670
1991,5,42,32430
1991,5,43,32064
1991,5,44,36142
1991,5,45,25875
1991,5,46,26421
1991,5,47,27074
1991,5,48,26921
1991,5,49,26511
1991,5,50,24767
1991,5,51,22889
1991,5,52,22558
1991,5,53,22561
1991,5,54,21675
1991,5,55,21253
1991,5,56,22226
1991,5,57,21254
1991,5,58,20032
1991,5,59,21227
1991,5,60,21161
1991,5,61,20933
1991,5,62,20743
1991,5,63,22030
1991,5,64,22391
1991,5,65,21959
1991,5,66,21507
1991,5,67,21224
1991,5,68,20325
1991,5,69,20509
1991,5,70,20528
1991,5,71,19250
1991,5,72,18400
1991,5,73,16498
1991,5,74,16089
1991,5,75,15822
1991,5,76,15365
1991,5,77,14511
1991,5,78,14015
1991,5,79,12808
1991,5,80,11508
1991,5,81,10394
1991,5,82,9701
1991,5,83,8675
1991,5,84,7706
1991,5,85,36355
1991,6,0,599805
1991,6,1,560591
1991,6,2,519428
1991,6,3,497570
1991,6,4,486820
1991,6,5,476966
1991,6,6,467998
1991,6,7,449803
1991,6,8,436804
1991,6,9,465177
1991,6,10,449461
1991,6,11,435545
1991,6,12,409552
1991,6,13,398158
1991,6,14,398832
1991,6,15,384748
1991,6,16,391698
1991,6,17,383786
1991,6,18,398826
1991,6,19,449007
1991,6,20,490400
1991,6,21,500388
1991,6,22,487959
1991,6,23,487283
1991,6,24,513683
1991,6,25,529197
1991,6,26,553526
1991,6,27,573389
1991,6,28,551867
1991,6,29,610655
1991,6,30,602170
1991,6,31,583031
1991,6,32,567070
1991,6,33,561116
1991,6,34,574910
1991,6,35,552303
1991,6,36,530809
1991,6,37,513116
1991,6,38,466814
1991,6,39,501241
1991,6,40,471012
1991,6,41,452467
1991,6,42,435084
1991,6,43,423539
1991,6,44,469645
1991,6,45,340830
1991,6,46,337952
1991,6,47,329883
1991,6,48,324561
1991,6,49,307818
1991,6,50,289399
1991,6,51,266561
1991,6,52,257922
1991,6,53,252642
1991,6,54,241510
1991,6,55,232970
1991,6,56,237609
1991,6,57,221623
1991,6,58,205051
1991,6,59,217321
1991,6,60,223943
1991,6,61,218876
1991,6,62,211418
1991,6,63,214899
1991,6,64,214121
1991,6,65,213818
1991,6,66,214493
1991,6,67,211352
1991,6,68,197150
1991,6,69,208384
1991,6,70,195510
1991,6,71,176850
1991,6,72,167385
1991,6,73,151805
1991,6,74,146154
1991,6,75,141072
1991,6,76,133358
1991,6,77,122950
1991,6,78,118443
1991,6,79,107009
1991,6,80,93968
1991,6,81,85007
1991,6,82,77105
1991,6,83,71487
1991,6,84,62126
1991,6,85,308530
1991,8,0,53189
1991,8,1,52994
1991,8,2,51938
1991,8,3,51318
1991,8,4,52617
1991,8,5,52777
1991,8,6,52249
1991,8,7,51324
1991,8,8,50302
1991,8,9,53411
1991,8,10,51890
1991,8,11,50632
1991,8,12,47506
1991,8,13,46103
1991,8,14,45867
1991,8,15,44131
1991,8,16,44389
1991,8,17,43145
1991,8,18,43250
1991,8,19,48232
1991,8,20,51373
1991,8,21,50528
1991,8,22,47715
1991,8,23,45825
1991,8,24,46793
1991,8,25,47461
1991,8,26,51325
1991,8,27,55256
1991,8,28,55187
1991,8,29,63763
1991,8,30,63318
1991,8,31,63485
1991,8,32,63686
1991,8,33,64313
1991,8,34,67483
1991,8,35,64329
1991,8,36,62956
1991,8,37,63186
1991,8,38,58486
1991,8,39,63899
1991,8,40,58430
1991,8,41,56482
1991,8,42,55017
1991,8,43,53866
1991,8,44,59412
1991,8,45,40900
1991,8,46,40286
1991,8,47,40066
1991,8,48,39170
1991,8,49,37245
1991,8,50,33663
1991,8,51,31027
1991,8,52,30276
1991,8,53,29638
1991,8,54,28385
1991,8,55,27191
1991,8,56,27779
1991,8,57,25977
1991,8,58,24115
1991,8,59,26043
1991,8,60,26011
1991,8,61,25308
1991,8,62,24680
1991,8,63,24843
1991,8,64,24240
1991,8,65,23031
1991,8,66,23003
1991,8,67,22538
1991,8,68,21354
1991,8,69,21640
1991,8,70,20568
1991,8,71,18510
1991,8,72,17469
1991,8,73,16293
1991,8,74,15211
1991,8,75,14329
1991,8,76,13823
1991,8,77,12819
1991,8,78,12339
1991,8,79,10976
1991,8,80,9779
1991,8,81,9125
1991,8,82,8308
1991,8,83,7589
1991,8,84,6704
1991,8,85,34478
1991,9,0,47541
1991,9,1,48649
1991,9,2,47616
1991,9,3,46469
1991,9,4,45702
1991,9,5,44692
1991,9,6,43681
1991,9,7,41621
1991,9,8,40147
1991,9,9,42723
1991,9,10,41074
1991,9,11,40778
1991,9,12,39408
1991,9,13,38355
1991,9,14,38519
1991,9,15,37487
1991,9,16,38705
1991,9,17,38917
1991,9,18,39642
1991,9,19,44950
1991,9,20,49363
1991,9,21,49471
1991,9,22,47436
1991,9,23,46686
1991,9,24,49639
1991,9,25,51326
1991,9,26,54129
1991,9,27,56341
1991,9,28,53633
1991,9,29,60530
1991,9,30,59856
1991,9,31,59398
1991,9,32,59200
1991,9,33,59198
1991,9,34,60569
1991,9,35,57890
1991,9,36,55752
1991,9,37,54885
1991,9,38,50234
1991,9,39,54279
1991,9,40,50062
1991,9,41,48855
1991,9,42,48692
1991,9,43,49466
1991,9,44,56387
1991,9,45,40377
1991,9,46,40025
1991,9,47,41186
1991,9,48,41852
1991,9,49,39062
1991,9,50,34749
1991,9,51,31721
1991,9,52,31125
1991,9,53,30878
1991,9,54,29689
1991,9,55,28713
1991,9,56,29567
1991,9,57,28068
1991,9,58,26564
1991,9,59,28690
1991,9,60,29473
1991,9,61,28935
1991,9,62,28753
1991,9,63,29507
1991,9,64,29054
1991,9,65,28300
1991,9,66,28283
1991,9,67,27664
1991,9,68,26097
1991,9,69,26569
1991,9,70,26151
1991,9,71,24550
1991,9,72,23852
1991,9,73,22591
1991,9,74,21082
1991,9,75,20355
1991,9,76,19148
1991,9,77,17819
1991,9,78,17505
1991,9,79,15537
1991,9,80,13490
1991,9,81,12586
1991,9,82,11321
1991,9,83,10388
1991,9,84,9115
1991,9,85,48296
1991,10,0,10803
1991,10,1,10600
1991,10,2,10215
1991,10,3,9922
1991,10,4,9845
1991,10,5,9791
1991,10,6,9672
1991,10,7,9400
1991,10,8,9087
1991,10,9,9711
1991,10,10,9521
1991,10,11,9425
1991,10,12,8876
1991,10,13,8592
1991,10,14,8524
1991,10,15,8244
1991,10,16,8287
1991,10,17,8198
1991,10,18,8334
1991,10,19,10219
1991,10,20,11841
1991,10,21,11730
1991,10,22,11042
1991,10,23,10425
1991,10,24,10795
1991,10,25,10993
1991,10,26,11601
1991,10,27,12019
1991,10,28,11448
1991,10,29,12861
1991,10,30,12373
1991,10,31,12189
1991,10,32,12279
1991,10,33,12345
1991,10,34,12541
1991,10,35,11639
1991,10,36,11177
1991,10,37,11009
1991,10,38,10150
1991,10,39,10896
1991,10,40,10000
1991,10,41,9669
1991,10,42,9552
1991,10,43,9665
1991,10,44,10896
1991,10,45,7571
1991,10,46,7574
1991,10,47,7758
1991,10,48,7780
1991,10,49,7557
1991,10,50,6908
1991,10,51,6337
1991,10,52,6235
1991,10,53,6238
1991,10,54,5943
1991,10,55,5773
1991,10,56,6076
1991,10,57,5861
1991,10,58,5520
1991,10,59,5956
1991,10,60,6057
1991,10,61,5992
1991,10,62,5953
1991,10,63,6079
1991,10,64,5998
1991,10,65,5836
1991,10,66,5935
1991,10,67,5749
1991,10,68,5364
1991,10,69,5403
1991,10,70,5245
1991,10,71,4828
1991,10,72,4625
1991,10,73,4041
1991,10,74,3731
1991,10,75,3597
1991,10,76,3266
1991,10,77,2980
1991,10,78,2890
1991,10,79,2627
1991,10,80,2199
1991,10,81,2100
1991,10,82,1889
1991,10,83,1715
1991,10,84,1462
1991,10,85,7446
1991,11,0,8924
1991,11,1,8729
1991,11,2,7712
1991,11,3,7041
1991,11,4,6869
1991,11,5,6606
1991,11,6,6349
1991,11,7,6045
1991,11,8,5758
1991,11,9,6070
1991,11,10,5930
1991,11,11,5916
1991,11,12,5643
1991,11,13,5407
1991,11,14,5349
1991,11,15,5158
1991,11,16,5387
1991,11,17,5861
1991,11,18,6765
1991,11,19,9836
1991,11,20,12379
1991,11,21,12311
1991,11,22,11433
1991,11,23,11320
1991,11,24,12017
1991,11,25,12406
1991,11,26,12707
1991,11,27,12870
1991,11,28,12094
1991,11,29,12876
1991,11,30,12459
1991,11,31,11835
1991,11,32,11302
1991,11,33,11009
1991,11,34,11068
1991,11,35,10622
1991,11,36,10487
1991,11,37,10034
1991,11,38,9080
1991,11,39,9879
1991,11,40,9568
1991,11,41,9095
1991,11,42,8727
1991,11,43,8333
1991,11,44,8960
1991,11,45,6755
1991,11,46,6832
1991,11,47,6563
1991,11,48,6529
1991,11,49,6343
1991,11,50,6181
1991,11,51,5706
1991,11,52,5498
1991,11,53,5380
1991,11,54,5152
1991,11,55,5025
1991,11,56,5266
1991,11,57,4950
1991,11,58,4663
1991,11,59,4726
1991,11,60,4943
1991,11,61,4894
1991,11,62,4819
1991,11,63,4906
1991,11,64,4871
1991,11,65,4873
1991,11,66,4891
1991,11,67,4993
1991,11,68,4512
1991,11,69,4727
1991,11,70,4676
1991,11,71,4166
1991,11,72,3984
1991,11,73,3522
1991,11,74,3444
1991,11,75,3512
1991,11,76,3212
1991,11,77,3098
1991,11,78,2970
1991,11,79,2825
1991,11,80,2328
1991,11,81,2105
1991,11,82,1927
1991,11,83,1715
1991,11,84,1599
1991,11,85,7932
1991,12,0,192642
1991,12,1,191734
1991,12,2,183972
1991,12,3,178983
1991,12,4,177989
1991,12,5,175909
1991,12,6,174159
1991,12,7,168192
1991,12,8,163300
1991,12,9,173461
1991,12,10,168554
1991,12,11,164865
1991,12,12,157524
1991,12,13,155353
1991,12,14,155567
1991,12,15,151049
1991,12,16,156343
1991,12,17,153664
1991,12,18,155445
1991,12,19,172907
1991,12,20,182446
1991,12,21,177454
1991,12,22,167807
1991,12,23,166201
1991,12,24,178980
1991,12,25,186998
1991,12,26,200423
1991,12,27,210960
1991,12,28,204749
1991,12,29,228391
1991,12,30,225050
1991,12,31,219722
1991,12,32,215742
1991,12,33,214130
1991,12,34,220399
1991,12,35,210998
1991,12,36,204230
1991,12,37,199446
1991,12,38,182767
1991,12,39,198080
1991,12,40,185779
1991,12,41,179976
1991,12,42,176263
1991,12,43,174453
1991,12,44,195741
1991,12,45,142142
1991,12,46,142932
1991,12,47,144002
1991,12,48,144647
1991,12,49,138795
1991,12,50,130487
1991,12,51,121821
1991,12,52,120402
1991,12,53,120298
1991,12,54,117764
1991,12,55,115227
1991,12,56,119411
1991,12,57,114567
1991,12,58,110615
1991,12,59,120842
1991,12,60,127464
1991,12,61,129181
1991,12,62,131821
1991,12,63,141278
1991,12,64,145658
1991,12,65,146294
1991,12,66,149335
1991,12,67,150218
1991,12,68,144136
1991,12,69,150160
1991,12,70,145926
1991,12,71,135697
1991,12,72,131169
1991,12,73,122109
1991,12,74,117794
1991,12,75,112558
1991,12,76,106765
1991,12,77,99422
1991,12,78,95334
1991,12,79,86320
1991,12,80,76498
1991,12,81,69692
1991,12,82,62984
1991,12,83,57306
1991,12,84,48728
1991,12,85,222901
1991,13,0,107923
1991,13,1,107479
1991,13,2,103507
1991,13,3,100997
1991,13,4,100092
1991,13,5,98909
1991,13,6,98023
1991,13,7,94992
1991,13,8,93592
1991,13,9,100840
1991,13,10,100707
1991,13,11,100188
1991,13,12,95408
1991,13,13,94042
1991,13,14,93183
1991,13,15,89736
1991,13,16,93169
1991,13,17,95221
1991,13,18,96223
1991,13,19,108079
1991,13,20,113767
1991,13,21,108890
1991,13,22,101728
1991,13,23,99597
1991,13,24,105475
1991,13,25,108526
1991,13,26,115629
1991,13,27,119911
1991,13,28,114257
1991,13,29,126703
1991,13,30,123714
1991,13,31,120979
1991,13,32,119251
1991,13,33,118474
1991,13,34,122781
1991,13,35,116555
1991,13,36,112876
1991,13,37,110700
1991,13,38,101736
1991,13,39,111026
1991,13,40,103460
1991,13,41,101835
1991,13,42,100876
1991,13,43,99822
1991,13,44,110546
1991,13,45,78068
1991,13,46,77778
1991,13,47,78356
1991,13,48,77329
1991,13,49,73677
1991,13,50,67459
1991,13,51,62221
1991,13,52,60026
1991,13,53,58844
1991,13,54,56644
1991,13,55,54368
1991,13,56,55887
1991,13,57,51762
1991,13,58,48597
1991,13,59,50953
1991,13,60,49671
1991,13,61,48087
1991,13,62,47176
1991,13,63,48301
1991,13,64,47050
1991,13,65,45335
1991,13,66,44477
1991,13,67,43893
1991,13,68,40904
1991,13,69,41880
1991,13,70,41834
1991,13,71,37680
1991,13,72,34830
1991,13,73,32006
1991,13,74,29963
1991,13,75,29426
1991,13,76,27741
1991,13,77,26356
1991,13,78,25062
1991,13,79,23077
1991,13,80,20782
1991,13,81,18063
1991,13,82,16091
1991,13,83,15012
1991,13,84,12985
1991,13,85,60204
1991,15,0,19349
1991,15,1,18657
1991,15,2,17353
1991,15,3,16616
1991,15,4,16463
1991,15,5,16133
1991,15,6,16149
1991,15,7,15884
1991,15,8,15558
1991,15,9,16534
1991,15,10,16135
1991,15,11,15626
1991,15,12,14856
1991,15,13,14533
1991,15,14,14600
1991,15,15,13870
1991,15,16,14006
1991,15,17,14332
1991,15,18,15031
1991,15,19,16200
1991,15,20,17106
1991,15,21,17773
1991,15,22,17611
1991,15,23,17454
1991,15,24,18172
1991,15,25,18678
1991,15,26,19559
1991,15,27,20100
1991,15,28,19121
1991,15,29,20678
1991,15,30,20465
1991,15,31,20101
1991,15,32,19945
1991,15,33,19800
1991,15,34,20673
1991,15,35,20542
1991,15,36,20157
1991,15,37,19876
1991,15,38,18447
1991,15,39,19803
1991,15,40,18793
1991,15,41,18223
1991,15,42,17337
1991,15,43,16635
1991,15,44,18305
1991,15,45,13560
1991,15,46,13812
1991,15,47,13316
1991,15,48,12554
1991,15,49,11723
1991,15,50,10964
1991,15,51,10141
1991,15,52,9707
1991,15,53,9513
1991,15,54,9011
1991,15,55,8885
1991,15,56,9276
1991,15,57,8922
1991,15,58,8618
1991,15,59,9222
1991,15,60,9692
1991,15,61,9686
1991,15,62,9768
1991,15,63,10216
1991,15,64,10129
1991,15,65,9801
1991,15,66,9500
1991,15,67,9470
1991,15,68,8503
1991,15,69,8636
1991,15,70,8211
1991,15,71,7360
1991,15,72,7002
1991,15,73,6291
1991,15,74,5940
1991,15,75,5555
1991,15,76,5176
1991,15,77,4873
1991,15,78,4485
1991,15,79,3963
1991,15,80,3419
1991,15,81,3072
1991,15,82,2702
1991,15,83,2509
1991,15,84,2190
1991,15,85,10800
1991,16,0,16531
1991,16,1,16584
1991,16,2,16259
1991,16,3,16079
1991,16,4,16530
1991,16,5,17003
1991,16,6,17372
1991,16,7,17457
1991,16,8,17691
1991,16,9,19320
1991,16,10,19233
1991,16,11,19350
1991,16,12,18787
1991,16,13,18264
1991,16,14,18263
1991,16,15,17233
1991,16,16,17165
1991,16,17,16649
1991,16,18,15903
1991,16,19,16875
1991,16,20,16786
1991,16,21,14913
1991,16,22,13359
1991,16,23,12768
1991,16,24,12869
1991,16,25,12590
1991,16,26,13063
1991,16,27,13896
1991,16,28,13705
1991,16,29,16041
1991,16,30,15920
1991,16,31,15981
1991,16,32,16122
1991,16,33,16466
1991,16,34,17486
1991,16,35,16897
1991,16,36,16678
1991,16,37,16987
1991,16,38,15800
1991,16,39,17173
1991,16,40,15727
1991,16,41,15259
1991,16,42,14902
1991,16,43,14623
1991,16,44,16013
1991,16,45,11187
1991,16,46,11318
1991,16,47,11683
1991,16,48,11501
1991,16,49,10915
1991,16,50,10055
1991,16,51,9485
1991,16,52,9248
1991,16,53,9176
1991,16,54,8957
1991,16,55,8438
1991,16,56,8553
1991,16,57,8045
1991,16,58,7516
1991,16,59,8112
1991,16,60,8069
1991,16,61,7929
1991,16,62,7896
1991,16,63,8094
1991,16,64,8053
1991,16,65,7602
1991,16,66,7712
1991,16,67,7449
1991,16,68,7294
1991,16,69,7607
1991,16,70,7245
1991,16,71,6807
1991,16,72,6486
1991,16,73,6160
1991,16,74,5830
1991,16,75,5688
1991,16,76,5523
1991,16,77,5026
1991,16,78,4973
1991,16,79,4365
1991,16,80,3992
1991,16,81,3619
1991,16,82,3233
1991,16,83,2957
1991,16,84,2477
1991,16,85,12068
1991,17,0,187429
1991,17,1,181987
1991,17,2,174298
1991,17,3,169818
1991,17,4,168078
1991,17,5,167817
1991,17,6,167198
1991,17,7,162358
1991,17,8,159931
1991,17,9,171926
1991,17,10,170555
1991,17,11,169112
1991,17,12,159677
1991,17,13,156317
1991,17,14,156793
1991,17,15,151186
1991,17,16,153532
1991,17,17,155332
1991,17,18,156894
1991,17,19,174054
1991,17,20,182934
1991,17,21,175725
1991,17,22,165022
1991,17,23,163137
1991,17,24,172722
1991,17,25,176696
1991,17,26,186287
1991,17,27,194303
1991,17,28,186893
1991,17,29,211379
1991,17,30,208146
1991,17,31,205580
1991,17,32,202719
1991,17,33,201996
1991,17,34,207409
1991,17,35,197203
1991,17,36,191013
1991,17,37,186666
1991,17,38,170635
1991,17,39,187189
1991,17,40,174448
1991,17,41,168638
1991,17,42,163362
1991,17,43,160980
1991,17,44,179454
1991,17,45,126901
1991,17,46,126558
1991,17,47,129303
1991,17,48,132157
1991,17,49,127342
1991,17,50,116927
1991,17,51,108103
1991,17,52,107062
1991,17,53,106831
1991,17,54,102657
1991,17,55,99428
1991,17,56,101417
1991,17,57,95167
1991,17,58,88855
1991,17,59,95093
1991,17,60,98073
1991,17,61,97362
1991,17,62,95433
1991,17,63,97880
1991,17,64,97605
1991,17,65,93498
1991,17,66,93170
1991,17,67,90729
1991,17,68,85257
1991,17,69,86549
1991,17,70,84078
1991,17,71,77334
1991,17,72,74065
1991,17,73,69565
1991,17,74,66794
1991,17,75,65627
1991,17,76,62020
1991,17,77,57582
1991,17,78,55901
1991,17,79,50310
1991,17,80,44365
1991,17,81,40769
1991,17,82,37289
1991,17,83,34440
1991,17,84,30209
1991,17,85,151440
1991,18,0,82481
1991,18,1,81631
1991,18,2,79649
1991,18,3,77990
1991,18,4,78784
1991,18,5,79553
1991,18,6,79854
1991,18,7,78116
1991,18,8,77790
1991,18,9,84308
1991,18,10,84136
1991,18,11,84507
1991,18,12,80759
1991,18,13,79773
1991,18,14,79582
1991,18,15,77241
1991,18,16,79071
1991,18,17,81336
1991,18,18,80245
1991,18,19,91193
1991,18,20,97529
1991,18,21,92577
1991,18,22,84905
1991,18,23,80006
1991,18,24,80595
1991,18,25,79651
1991,18,26,84663
1991,18,27,88710
1991,18,28,84995
1991,18,29,96299
1991,18,30,93769
1991,18,31,93386
1991,18,32,93336
1991,18,33,94620
1991,18,34,98862
1991,18,35,93146
1991,18,36,91139
1991,18,37,91018
1991,18,38,83497
1991,18,39,91697
1991,18,40,83668
1991,18,41,81922
1991,18,42,80679
1991,18,43,79836
1991,18,44,89130
1991,18,45,61877
1991,18,46,62285
1991,18,47,63990
1991,18,48,64879
1991,18,49,62964
1991,18,50,57897
1991,18,51,53648
1991,18,52,53464
1991,18,53,53187
1991,18,54,50988
1991,18,55,48862
1991,18,56,50416
1991,18,57,47276
1991,18,58,44515
1991,18,59,48205
1991,18,60,48536
1991,18,61,48258
1991,18,62,48033
1991,18,63,49277
1991,18,64,49182
1991,18,65,46615
1991,18,66,46343
1991,18,67,45053
1991,18,68,42994
1991,18,69,43102
1991,18,70,40996
1991,18,71,37671
1991,18,72,36070
1991,18,73,33313
1991,18,74,32048
1991,18,75,30812
1991,18,76,29461
1991,18,77,27450
1991,18,78,26952
1991,18,79,23782
1991,18,80,21211
1991,18,81,19757
1991,18,82,17871
1991,18,83,16650
1991,18,84,14475
1991,18,85,74063
1991,19,0,37997
1991,19,1,38914
1991,19,2,38506
1991,19,3,38144
1991,19,4,38983
1991,19,5,39963
1991,19,6,40692
1991,19,7,40437
1991,19,8,40282
1991,19,9,43684
1991,19,10,43916
1991,19,11,44042
1991,19,12,41887
1991,19,13,40864
1991,19,14,40260
1991,19,15,38692
1991,19,16,38783
1991,19,17,37609
1991,19,18,36813
1991,19,19,41888
1991,19,20,45331
1991,19,21,43442
1991,19,22,39862
1991,19,23,37455
1991,19,24,37199
1991,19,25,36190
1991,19,26,37759
1991,19,27,39577
1991,19,28,38445
1991,19,29,43984
1991,19,30,43292
1991,19,31,43642
1991,19,32,43576
1991,19,33,43986
1991,19,34,45999
1991,19,35,43985
1991,19,36,43341
1991,19,37,43426
1991,19,38,40272
1991,19,39,44849
1991,19,40,41139
1991,19,41,39745
1991,19,42,38204
1991,19,43,37487
1991,19,44,41851
1991,19,45,28970
1991,19,46,29075
1991,19,47,29687
1991,19,48,29924
1991,19,49,29408
1991,19,50,27513
1991,19,51,25818
1991,19,52,25832
1991,19,53,25823
1991,19,54,25547
1991,19,55,24586
1991,19,56,25510
1991,19,57,24234
1991,19,58,22583
1991,19,59,24668
1991,19,60,24926
1991,19,61,24816
1991,19,62,24871
1991,19,63,25988
1991,19,64,26167
1991,19,65,24814
1991,19,66,24961
1991,19,67,23857
1991,19,68,23137
1991,19,69,24031
1991,19,70,23228
1991,19,71,21771
1991,19,72,20880
1991,19,73,20066
1991,19,74,19180
1991,19,75,18668
1991,19,76,18089
1991,19,77,17013
1991,19,78,16942
1991,19,79,15383
